userID,game,action,hours_played,genre,metascore,user_score,score
81439192,The Stanley Parable,purchase,1.0,Action,88,80,276.5
81439192,The Stanley Parable,play,1.5,Action,88,80,276.5
11149819,The Stanley Parable,purchase,1.0,Action,88,80,276.5
11149819,The Stanley Parable,play,1.9,Action,88,80,276.5
134322141,The Stanley Parable,purchase,1.0,Action,88,80,276.5
134322141,The Stanley Parable,play,3.4,Action,88,80,276.5
101878879,The Stanley Parable,purchase,1.0,Action,88,80,276.5
101878879,The Stanley Parable,play,1.5,Action,88,80,276.5
11952990,The Stanley Parable,purchase,1.0,Action,88,80,276.5
11952990,The Stanley Parable,play,0.7,Action,88,80,276.5
83975567,The Stanley Parable,purchase,1.0,Action,88,80,276.5
83975567,The Stanley Parable,play,1.2,Action,88,80,276.5
14465359,The Stanley Parable,purchase,1.0,Action,88,80,276.5
14465359,The Stanley Parable,play,0.8,Action,88,80,276.5
59825286,The Stanley Parable,purchase,1.0,Action,88,80,276.5
59825286,The Stanley Parable,play,1.9,Action,88,80,276.5
73495968,The Stanley Parable,purchase,1.0,Action,88,80,276.5
73495968,The Stanley Parable,play,1.3,Action,88,80,276.5
26762388,The Stanley Parable,purchase,1.0,Action,88,80,276.5
26762388,The Stanley Parable,play,0.1,Action,88,80,276.5
69954842,The Stanley Parable,purchase,1.0,Action,88,80,276.5
69954842,The Stanley Parable,play,1.6,Action,88,80,276.5
302708380,The Stanley Parable,purchase,1.0,Action,88,80,276.5
302708380,The Stanley Parable,play,0.9,Action,88,80,276.5
205058166,The Stanley Parable,purchase,1.0,Action,88,80,276.5
205058166,The Stanley Parable,play,3.1,Action,88,80,276.5
77980915,The Stanley Parable,purchase,1.0,Action,88,80,276.5
77980915,The Stanley Parable,play,0.7,Action,88,80,276.5
105503045,The Stanley Parable,purchase,1.0,Action,88,80,276.5
105503045,The Stanley Parable,play,3.0,Action,88,80,276.5
24632218,The Stanley Parable,purchase,1.0,Action,88,80,276.5
24632218,The Stanley Parable,play,5.5,Action,88,80,276.5
166880158,The Stanley Parable,purchase,1.0,Action,88,80,276.5
166880158,The Stanley Parable,play,2.1,Action,88,80,276.5
31669242,The Stanley Parable,purchase,1.0,Action,88,80,276.5
31669242,The Stanley Parable,play,5.9,Action,88,80,276.5
127628725,The Stanley Parable,purchase,1.0,Action,88,80,276.5
49050405,The Stanley Parable,purchase,1.0,Action,88,80,276.5
49050405,The Stanley Parable,play,4.7,Action,88,80,276.5
156407373,The Stanley Parable,purchase,1.0,Action,88,80,276.5
156407373,The Stanley Parable,play,1.1,Action,88,80,276.5
60859695,The Stanley Parable,purchase,1.0,Action,88,80,276.5
60859695,The Stanley Parable,play,3.6,Action,88,80,276.5
23181958,The Stanley Parable,purchase,1.0,Action,88,80,276.5
23181958,The Stanley Parable,play,1.2,Action,88,80,276.5
135400225,The Stanley Parable,purchase,1.0,Action,88,80,276.5
135400225,The Stanley Parable,play,2.2,Action,88,80,276.5
53875128,Freedom Planet,purchase,1.0,Action,83,83,35.5
53875128,Freedom Planet,play,0.6,Action,83,83,35.5
64787956,Freedom Planet,purchase,1.0,Action,83,83,35.5
64787956,Freedom Planet,play,0.2,Action,83,83,35.5
11403772,Freedom Planet,purchase,1.0,Action,83,83,35.5
11403772,Freedom Planet,play,4.0,Action,83,83,35.5
62990992,Freedom Planet,purchase,1.0,Action,83,83,35.5
62990992,Freedom Planet,play,3.5,Action,83,83,35.5
16645459,Freedom Planet,purchase,1.0,Action,83,83,35.5
16645459,Freedom Planet,play,0.8,Action,83,83,35.5
127628725,Freedom Planet,purchase,1.0,Action,83,83,35.5
53875128,Oil Rush,purchase,1.0,Strategy,67,65,24.0
53875128,Oil Rush,play,0.6,Strategy,67,65,24.0
11373749,Oil Rush,purchase,1.0,Strategy,67,65,24.0
63276972,Oil Rush,purchase,1.0,Strategy,67,65,24.0
78341587,Oil Rush,purchase,1.0,Strategy,67,65,24.0
24469287,Oil Rush,purchase,1.0,Strategy,67,65,24.0
11403772,Oil Rush,purchase,1.0,Strategy,67,65,24.0
9128105,Oil Rush,purchase,1.0,Strategy,67,65,24.0
9128105,Oil Rush,play,2.5,Strategy,67,65,24.0
49893565,Oil Rush,purchase,1.0,Strategy,67,65,24.0
33013552,Oil Rush,purchase,1.0,Strategy,67,65,24.0
24721232,Oil Rush,purchase,1.0,Strategy,67,65,24.0
22301321,Oil Rush,purchase,1.0,Strategy,67,65,24.0
51557405,Oil Rush,purchase,1.0,Strategy,67,65,24.0
51557405,Oil Rush,play,0.2,Strategy,67,65,24.0
62990992,Oil Rush,purchase,1.0,Strategy,67,65,24.0
36557643,Oil Rush,purchase,1.0,Strategy,67,65,24.0
19696244,Oil Rush,purchase,1.0,Strategy,67,65,24.0
19696244,Oil Rush,play,4.0,Strategy,67,65,24.0
30912860,Oil Rush,purchase,1.0,Strategy,67,65,24.0
155919035,Oil Rush,purchase,1.0,Strategy,67,65,24.0
155919035,Oil Rush,play,0.5,Strategy,67,65,24.0
11149819,Oil Rush,purchase,1.0,Strategy,67,65,24.0
14465359,Oil Rush,purchase,1.0,Strategy,67,65,24.0
14465359,Oil Rush,play,1.6,Strategy,67,65,24.0
73495968,Oil Rush,purchase,1.0,Strategy,67,65,24.0
73495968,Oil Rush,play,10.9,Strategy,67,65,24.0
58905429,Oil Rush,purchase,1.0,Strategy,67,65,24.0
126191291,Oil Rush,purchase,1.0,Strategy,67,65,24.0
58345543,Oil Rush,purchase,1.0,Strategy,67,65,24.0
58345543,Oil Rush,play,0.5,Strategy,67,65,24.0
47457723,Oil Rush,purchase,1.0,Strategy,67,65,24.0
47457723,Oil Rush,play,0.6,Strategy,67,65,24.0
36404933,Oil Rush,purchase,1.0,Strategy,67,65,24.0
154230723,Oil Rush,purchase,1.0,Strategy,67,65,24.0
53875128,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
53875128,The Legend of Korra,play,0.5,Action Adventure,64,74,25.5
234024191,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
234024191,The Legend of Korra,play,9.9,Action Adventure,64,74,25.5
136135322,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
136135322,The Legend of Korra,play,0.8,Action Adventure,64,74,25.5
39622853,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
39622853,The Legend of Korra,play,3.2,Action Adventure,64,74,25.5
99077905,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
99077905,The Legend of Korra,play,0.7,Action Adventure,64,74,25.5
182557942,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
182557942,The Legend of Korra,play,15.7,Action Adventure,64,74,25.5
116831291,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
116831291,The Legend of Korra,play,0.3,Action Adventure,64,74,25.5
24721232,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
24721232,The Legend of Korra,play,7.3,Action Adventure,64,74,25.5
30246419,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
103563010,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
103563010,The Legend of Korra,play,0.6,Action Adventure,64,74,25.5
68719896,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
68719896,The Legend of Korra,play,1.5,Action Adventure,64,74,25.5
44321815,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
44321815,The Legend of Korra,play,17.4,Action Adventure,64,74,25.5
46028967,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
77214425,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
77214425,The Legend of Korra,play,6.7,Action Adventure,64,74,25.5
31669242,The Legend of Korra,purchase,1.0,Action Adventure,64,74,25.5
53875128,Gravity Ghost,purchase,1.0,Action,75,77,14.5
53875128,Gravity Ghost,play,0.5,Action,75,77,14.5
53875128,Rock of Ages,purchase,1.0,Action,74,77,32.0
53875128,Rock of Ages,play,0.5,Action,74,77,32.0
11373749,Rock of Ages,purchase,1.0,Action,74,77,32.0
34177747,Rock of Ages,purchase,1.0,Action,74,77,32.0
34177747,Rock of Ages,play,3.1,Action,74,77,32.0
7440594,Rock of Ages,purchase,1.0,Action,74,77,32.0
71390526,Rock of Ages,purchase,1.0,Action,74,77,32.0
122026623,Rock of Ages,purchase,1.0,Action,74,77,32.0
36546868,Rock of Ages,purchase,1.0,Action,74,77,32.0
36546868,Rock of Ages,play,2.9,Action,74,77,32.0
21061921,Rock of Ages,purchase,1.0,Action,74,77,32.0
21061921,Rock of Ages,play,3.7,Action,74,77,32.0
975449,Rock of Ages,purchase,1.0,Action,74,77,32.0
975449,Rock of Ages,play,3.4,Action,74,77,32.0
33865373,Rock of Ages,purchase,1.0,Action,74,77,32.0
91293844,Rock of Ages,purchase,1.0,Action,74,77,32.0
91293844,Rock of Ages,play,0.3,Action,74,77,32.0
133997970,Rock of Ages,purchase,1.0,Action,74,77,32.0
133997970,Rock of Ages,play,4.3,Action,74,77,32.0
38465050,Rock of Ages,purchase,1.0,Action,74,77,32.0
38465050,Rock of Ages,play,0.4,Action,74,77,32.0
96400571,Rock of Ages,purchase,1.0,Action,74,77,32.0
96400571,Rock of Ages,play,0.4,Action,74,77,32.0
85210874,Rock of Ages,purchase,1.0,Action,74,77,32.0
85210874,Rock of Ages,play,2.4,Action,74,77,32.0
131348564,Rock of Ages,purchase,1.0,Action,74,77,32.0
131348564,Rock of Ages,play,3.0,Action,74,77,32.0
36557643,Rock of Ages,purchase,1.0,Action,74,77,32.0
36557643,Rock of Ages,play,0.1,Action,74,77,32.0
115996656,Rock of Ages,purchase,1.0,Action,74,77,32.0
115996656,Rock of Ages,play,1.0,Action,74,77,32.0
132748085,Rock of Ages,purchase,1.0,Action,74,77,32.0
132748085,Rock of Ages,play,0.7,Action,74,77,32.0
31187179,Rock of Ages,purchase,1.0,Action,74,77,32.0
31187179,Rock of Ages,play,0.1,Action,74,77,32.0
132300630,Rock of Ages,purchase,1.0,Action,74,77,32.0
132300630,Rock of Ages,play,0.2,Action,74,77,32.0
83090686,Rock of Ages,purchase,1.0,Action,74,77,32.0
83090686,Rock of Ages,play,0.9,Action,74,77,32.0
50700418,Rock of Ages,purchase,1.0,Action,74,77,32.0
59825286,Rock of Ages,purchase,1.0,Action,74,77,32.0
192503967,Rock of Ages,purchase,1.0,Action,74,77,32.0
192503967,Rock of Ages,play,5.6,Action,74,77,32.0
50818751,Rock of Ages,purchase,1.0,Action,74,77,32.0
50818751,Rock of Ages,play,6.4,Action,74,77,32.0
58905429,Rock of Ages,purchase,1.0,Action,74,77,32.0
48386574,Rock of Ages,purchase,1.0,Action,74,77,32.0
48386574,Rock of Ages,play,1.3,Action,74,77,32.0
53875128,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
53875128,Frozen Synapse,play,0.4,Strategy,85,76,61.5
11373749,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
64787956,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
150882304,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
12610800,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
12610800,Frozen Synapse,play,0.1,Strategy,85,76,61.5
78341587,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
78341587,Frozen Synapse,play,0.1,Strategy,85,76,61.5
80779496,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
80779496,Frozen Synapse,play,3.0,Strategy,85,76,61.5
24469287,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
36546868,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
36546868,Frozen Synapse,play,3.7,Strategy,85,76,61.5
69856757,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
69856757,Frozen Synapse,play,2.7,Strategy,85,76,61.5
33282871,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
33282871,Frozen Synapse,play,3.0,Strategy,85,76,61.5
49893565,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
49893565,Frozen Synapse,play,7.0,Strategy,85,76,61.5
46301758,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
46301758,Frozen Synapse,play,6.5,Strategy,85,76,61.5
33013552,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
21061921,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
3449240,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
3449240,Frozen Synapse,play,2.3,Strategy,85,76,61.5
70408902,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
70408902,Frozen Synapse,play,7.2,Strategy,85,76,61.5
24721232,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
975449,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
975449,Frozen Synapse,play,12.6,Strategy,85,76,61.5
15196746,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
15196746,Frozen Synapse,play,4.6,Strategy,85,76,61.5
17995238,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
17995238,Frozen Synapse,play,39.0,Strategy,85,76,61.5
51557405,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
51557405,Frozen Synapse,play,1.9,Strategy,85,76,61.5
30246419,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
30246419,Frozen Synapse,play,0.3,Strategy,85,76,61.5
77194086,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
77194086,Frozen Synapse,play,1.3,Strategy,85,76,61.5
223858723,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
62990992,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
62990992,Frozen Synapse,play,1.4,Strategy,85,76,61.5
36557643,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
36557643,Frozen Synapse,play,0.8,Strategy,85,76,61.5
49228258,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
59662830,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
59662830,Frozen Synapse,play,0.2,Strategy,85,76,61.5
30061970,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
30061970,Frozen Synapse,play,30.0,Strategy,85,76,61.5
73721802,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
11149819,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
11149819,Frozen Synapse,play,0.6,Strategy,85,76,61.5
32126281,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
32126281,Frozen Synapse,play,15.8,Strategy,85,76,61.5
14465359,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
14465359,Frozen Synapse,play,9.6,Strategy,85,76,61.5
59825286,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
50818751,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
26762388,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
26762388,Frozen Synapse,play,0.5,Strategy,85,76,61.5
36404933,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
20772968,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
20772968,Frozen Synapse,play,1.5,Strategy,85,76,61.5
81943620,Frozen Synapse,purchase,1.0,Strategy,85,76,61.5
53875128,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
53875128,Dead Island,play,0.3,Action Adventure,80,69,184.5
11373749,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
56038151,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
56038151,Dead Island,play,12.9,Action Adventure,80,69,184.5
57234698,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
57234698,Dead Island,play,1.2,Action Adventure,80,69,184.5
9823354,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
9823354,Dead Island,play,1.8,Action Adventure,80,69,184.5
100519466,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
100519466,Dead Island,play,6.9,Action Adventure,80,69,184.5
95898619,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
95898619,Dead Island,play,10.1,Action Adventure,80,69,184.5
92914917,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
92914917,Dead Island,play,32.0,Action Adventure,80,69,184.5
72842694,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
72842694,Dead Island,play,0.8,Action Adventure,80,69,184.5
80119032,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
80119032,Dead Island,play,11.9,Action Adventure,80,69,184.5
34177747,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
49350285,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
49350285,Dead Island,play,26.0,Action Adventure,80,69,184.5
142001340,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
88296152,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
88296152,Dead Island,play,1.9,Action Adventure,80,69,184.5
42005897,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
42005897,Dead Island,play,0.4,Action Adventure,80,69,184.5
106760673,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
106760673,Dead Island,play,0.3,Action Adventure,80,69,184.5
1950243,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
1950243,Dead Island,play,11.8,Action Adventure,80,69,184.5
43913966,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
43913966,Dead Island,play,4.6,Action Adventure,80,69,184.5
141414004,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
141414004,Dead Island,play,8.2,Action Adventure,80,69,184.5
137508279,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
137508279,Dead Island,play,44.0,Action Adventure,80,69,184.5
12610800,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
12610800,Dead Island,play,3.5,Action Adventure,80,69,184.5
48028873,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
48028873,Dead Island,play,0.5,Action Adventure,80,69,184.5
57433226,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
123732393,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
123732393,Dead Island,play,0.4,Action Adventure,80,69,184.5
216025815,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
216025815,Dead Island,play,3.6,Action Adventure,80,69,184.5
193156880,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
193156880,Dead Island,play,21.0,Action Adventure,80,69,184.5
23492094,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
23492094,Dead Island,play,0.7,Action Adventure,80,69,184.5
132180557,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
132180557,Dead Island,play,1.9,Action Adventure,80,69,184.5
115037563,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
115037563,Dead Island,play,0.7,Action Adventure,80,69,184.5
72488020,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
72488020,Dead Island,play,12.8,Action Adventure,80,69,184.5
106147454,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
106147454,Dead Island,play,9.6,Action Adventure,80,69,184.5
189858084,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
87734805,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
87734805,Dead Island,play,3.5,Action Adventure,80,69,184.5
13565651,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
13565651,Dead Island,play,2.6,Action Adventure,80,69,184.5
134967717,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
134967717,Dead Island,play,10.2,Action Adventure,80,69,184.5
82020006,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
82020006,Dead Island,play,9.0,Action Adventure,80,69,184.5
77830706,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
77830706,Dead Island,play,1.1,Action Adventure,80,69,184.5
86733992,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
69009454,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
69009454,Dead Island,play,18.7,Action Adventure,80,69,184.5
30425578,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
30425578,Dead Island,play,0.5,Action Adventure,80,69,184.5
39082468,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
39082468,Dead Island,play,0.9,Action Adventure,80,69,184.5
24469287,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
24469287,Dead Island,play,4.5,Action Adventure,80,69,184.5
11403772,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
11403772,Dead Island,play,9.9,Action Adventure,80,69,184.5
15305418,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
9128105,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
9128105,Dead Island,play,4.6,Action Adventure,80,69,184.5
126269125,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
126269125,Dead Island,play,0.9,Action Adventure,80,69,184.5
104707698,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
104707698,Dead Island,play,18.7,Action Adventure,80,69,184.5
33214968,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
110906645,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
110906645,Dead Island,play,78.0,Action Adventure,80,69,184.5
206014489,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
298950,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
298950,Dead Island,play,19.2,Action Adventure,80,69,184.5
54293428,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
54293428,Dead Island,play,25.0,Action Adventure,80,69,184.5
36546868,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
36546868,Dead Island,play,5.6,Action Adventure,80,69,184.5
170382539,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
72989129,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
73518199,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
73518199,Dead Island,play,26.0,Action Adventure,80,69,184.5
172470005,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
73835640,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
46637811,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
46637811,Dead Island,play,0.8,Action Adventure,80,69,184.5
170215786,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
170215786,Dead Island,play,23.0,Action Adventure,80,69,184.5
85518568,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
85518568,Dead Island,play,15.9,Action Adventure,80,69,184.5
33282871,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
33282871,Dead Island,play,21.0,Action Adventure,80,69,184.5
49893565,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
49893565,Dead Island,play,16.0,Action Adventure,80,69,184.5
29239329,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
235692659,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
235692659,Dead Island,play,4.8,Action Adventure,80,69,184.5
33013552,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
33013552,Dead Island,play,0.5,Action Adventure,80,69,184.5
43684632,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
43684632,Dead Island,play,34.0,Action Adventure,80,69,184.5
152497084,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
152497084,Dead Island,play,8.5,Action Adventure,80,69,184.5
181549899,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
181549899,Dead Island,play,37.0,Action Adventure,80,69,184.5
84318201,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
84318201,Dead Island,play,23.0,Action Adventure,80,69,184.5
123101539,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
21061921,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
21061921,Dead Island,play,48.0,Action Adventure,80,69,184.5
55426012,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
80128229,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
80128229,Dead Island,play,2.0,Action Adventure,80,69,184.5
37422528,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
125404736,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
125404736,Dead Island,play,0.6,Action Adventure,80,69,184.5
54637394,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
54637394,Dead Island,play,4.9,Action Adventure,80,69,184.5
24721232,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
24721232,Dead Island,play,2.2,Action Adventure,80,69,184.5
51085779,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
51085779,Dead Island,play,0.7,Action Adventure,80,69,184.5
49462664,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
49462664,Dead Island,play,27.0,Action Adventure,80,69,184.5
268487512,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
268487512,Dead Island,play,0.6,Action Adventure,80,69,184.5
33651880,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
33651880,Dead Island,play,52.0,Action Adventure,80,69,184.5
91690667,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
91690667,Dead Island,play,43.0,Action Adventure,80,69,184.5
975449,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
975449,Dead Island,play,5.2,Action Adventure,80,69,184.5
33865373,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
127344335,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
127344335,Dead Island,play,14.4,Action Adventure,80,69,184.5
96588736,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
96588736,Dead Island,play,1.3,Action Adventure,80,69,184.5
88603472,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
104870123,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
104870123,Dead Island,play,0.3,Action Adventure,80,69,184.5
15221799,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
15221799,Dead Island,play,5.8,Action Adventure,80,69,184.5
140911953,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
125017535,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
125017535,Dead Island,play,0.4,Action Adventure,80,69,184.5
91859894,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
91859894,Dead Island,play,42.0,Action Adventure,80,69,184.5
134776102,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
20366600,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
34919318,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
34919318,Dead Island,play,15.1,Action Adventure,80,69,184.5
51699341,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
51699341,Dead Island,play,1.2,Action Adventure,80,69,184.5
103371488,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
22301321,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
22301321,Dead Island,play,18.7,Action Adventure,80,69,184.5
159853048,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
159853048,Dead Island,play,0.1,Action Adventure,80,69,184.5
113752996,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
113752996,Dead Island,play,9.1,Action Adventure,80,69,184.5
80363319,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
80363319,Dead Island,play,10.8,Action Adventure,80,69,184.5
156675178,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
11794760,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
11794760,Dead Island,play,3.2,Action Adventure,80,69,184.5
33622085,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
33622085,Dead Island,play,36.0,Action Adventure,80,69,184.5
145867654,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
145867654,Dead Island,play,17.5,Action Adventure,80,69,184.5
143198999,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
51557405,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
51557405,Dead Island,play,27.0,Action Adventure,80,69,184.5
149920224,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
30246419,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
159535257,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
159535257,Dead Island,play,38.0,Action Adventure,80,69,184.5
80145435,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
80145435,Dead Island,play,16.1,Action Adventure,80,69,184.5
152175390,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
152175390,Dead Island,play,0.3,Action Adventure,80,69,184.5
127335438,Dead Island,purchase,1.0,Action Adventure,80,69,184.5
